	leukocyty	weight	hbver	er-cv	ast	indicator	hematokrit	trombocyty	name	smoker	ssn	alt	etytr	erytrocyty	hemoglobin	alp	relationship
9264	5.48133	40.42100	8.52485	42.27503	21.64856	0.00000	5.98709	8.73145	Diamond Nichols	yes	607-53-7424	9.50777	9.06038	7.37891	7.42219	57.72684	single
9265	6.60146	67.94369	5.43041	50.48574	35.13302	0.00000	4.97164	9.33127	Kimberly Hickman	Y	511-11-9116	10.98979	6.07278	7.84569	6.50441	87.84329	nop
9266	4.86871	42.96525	8.08954	43.01827	49.49342	0.00000	4.56696	8.78845	Daniel Garcia	no	577-54-3577	4.63754	6.34176	6.03853	5.23546	62.30442	married
9267	4.65431	61.90951	6.34042	57.33296	44.03532	0.00000	5.89015	7.49928	Spencer Newton	no	653-29-5824	6.17198	8.21835	6.93646	4.78236	51.77241	married
9268	7.88332	65.28354	7.78325	61.72995	36.19611	1.00000	5.20735	4.65314	Kenneth Kim	N	334-91-1981	14.40718	4.80790	8.20297	5.49450	70.30552	married
9269	5.10922	92.11461	6.96505	48.33137	54.69436	1.00000	6.79732	5.27720	Alexis Stevenson	Y	588-62-8280	9.60083	6.38396	7.13386	6.79769	77.11781	single
9270	6.98428	27.84565	6.97996	60.48942	56.69291	0.00000	5.35773	10.83822	Alicia Frazier	yes	676-17-7364	8.99424	7.53960	6.81134	7.45532	67.83700	divoced
9271	6.83906	66.96685	7.35267	46.10511	43.88762	1.00000	7.93032	5.69640	Julie Mann	Y	173-91-7343	7.13257	5.29809	6.39677	5.88299	81.41965	divoced
9272	8.56077	45.75510	7.24011	36.49395	55.22537	1.00000	7.98878	6.40683	Tanya Johnson	no	722-21-4494	5.08186	6.12009	5.64756	8.18407	38.76708	nop
9273	6.94888	80.59564	7.79785	78.30957	34.54658	0.00000	5.02780	8.70196	Juan Wiggins	no	792-16-7044	9.13480	4.40779	7.12608	6.47797	89.83299	married
9274	6.44035	63.94264	5.07628	50.94482	43.01311	1.00000	7.51960	5.57938	Michael Aguilar	no	159-81-6255	3.45802	5.12201	6.15434	6.15178	85.46286	separated
9275	7.56607	49.26910	5.34323	69.74860	67.53912	1.00000	7.48890	4.35365	Connie Rogers	no	388-27-4008	9.14610	5.16376	6.95181	6.30214	83.45094	divoced
9276	8.81138	80.06761	6.13982	54.95130	44.45663	0.00000	6.04763	9.21215	John Johnson	yes	469-96-8429	5.46876	7.03419	6.11457	6.21112	88.59584	divoced
9277	6.39195	97.59541	9.05204	36.20624	67.08484	1.00000	5.59680	3.22636	Morgan Hall	no	894-41-5935	15.78085	5.01600	8.27515	7.27991	65.91227	married
9278	6.69867	89.65417	7.59830	27.93005	52.75521	1.00000	7.05470	6.14086	Yvonne Collins	Y	501-90-5315		6.58093	6.81837	7.74618	43.25125	widowed
9279	4.86505	53.77488	8.66977	26.34364	51.57186	1.00000	7.95058	3.52464	Joseph Larsen	Y	237-79-6883	6.46317	3.76070	6.77891	5.77102	81.08777	divoced
9280	9.20067	94.73447	6.74215	53.42725	41.94039	1.00000	5.48134	6.03567	Laura Nunez	no	587-70-8809	11.28141	4.82605	7.65788	5.49584	68.56780	nop
9281	8.83063	72.41889	6.56652	60.90727	43.49935	1.00000	6.03269	9.36563	Michael Fox	no	140-33-4830	10.25320	7.20908	7.42596	7.80416	45.12625	divoced
9282	4.65805	48.23658	5.38081	22.27054	42.39318	1.00000	6.89674	5.21644	Justin Anderson	Y	093-13-9586	5.19598	6.35059	6.22757	7.33977	61.92436	married
9283	7.22496	33.49750	7.55032	66.28523	69.69347	1.00000	7.42570	3.71222	Kevin Scott	no	661-69-1608	4.07322	4.90970	6.33698	6.62072	84.53946	divoced
9284	4.70671	62.06433	6.69363	69.16231	61.72881	1.00000	8.48051	4.50006	Lisa Vega	Y	220-50-4327	17.30705	3.67567	8.39563	6.63901	90.56206	single
9285	4.68658	44.49981	7.07891	56.76297	51.45227	0.00000	4.77666	7.30246	Debra Johnson	no	593-65-0868	8.86993	9.58888	6.78097	6.04220	86.02835	divoced
9286	6.37322	67.49737	7.51962	38.32102		1.00000	9.86241	7.41728	Nicholas Carter	Y	807-72-8124	14.68695	5.74279	7.93967	6.99007	79.48579	divoced
9287	7.25190	20.81389	6.61479	56.69189	41.76429	0.00000	4.53106	10.34705	Dr. Johnathan Webb	no	573-03-7720	19.90161	7.62352	8.53361	7.98529	37.51491	separated
9288	5.16269	73.16796	7.72744	37.21881	52.77185	1.00000	9.16284	7.05465	Jordan Hansen	no	210-44-2101	5.21398	5.99461	5.78314	6.36368	84.03678	widowed
9289	8.53665	-2.80614	7.53962	54.82918	53.57309	1.00000	3.99457	6.69400	Renee Davila	yes	224-98-9210	11.39584	5.83742	7.57769	6.29917	86.96473	separated
9290	8.08039	77.43287	6.60170	62.80346	47.29141	1.00000	8.27751	5.55785	Sandy Wheeler	no	040-68-1824	17.56071	4.80780	8.31050	5.29000	73.15970	widowed
9291	5.61669	59.65014	6.45807	32.63768	62.63311	0.00000	8.37275	8.71197	Rebecca Anderson	no	020-82-5165	9.61608	10.57235	7.77579	5.70806	80.33408	divoced
9292	5.11622	110.63327	7.24467	45.14796	53.03728	0.00000	6.07434	8.16493	Sarah Watkins	no	657-40-9962	11.25059	9.15933	6.39213	7.26348	71.26767	single
9293	5.55048	74.60573	6.41891	40.04550	66.67813	1.00000	7.51106	6.01820	Robin Boyd	Y	011-86-7202	6.32682	6.40122	5.16939	4.92277	59.78892	divoced
9294	8.15724	59.17163	6.70497	61.51697	60.73033	1.00000	5.05857	4.23289	Brandon Cummings	yes	241-40-9852	7.00305	4.15507	4.74612	4.55302	40.40491	married
9295	8.11359	147.92638	8.30152	65.46166	52.07902	0.00000	5.14794	6.89408	Christopher Mcdaniel	no	028-83-9080	10.29669	4.87763	7.66230	6.10689	80.26768	divoced
9296	8.23354	112.53263	8.23152	37.40706	36.37942	1.00000	5.91445	6.69742	Kimberly Walker	no	837-29-1319	9.89835	6.40089	7.47914	6.20704	79.04983	single
9297	6.96185	56.91308	6.31946	63.90744	31.37691	1.00000	9.29778	6.50982	Tim Chen	no	828-80-3915	16.16587	5.30496	8.28313	5.55131	77.65101	separated
9298	5.32933	93.68751	7.38780	61.42748	51.07944	0.00000	4.47109	9.39156	Mariah Holt	no	880-52-7719	6.34946	7.24784	6.90287	4.84814	55.40432	married
9299	7.51527	109.03560	7.50603	57.36433	37.47194	1.00000	3.05832	5.06950	Matthew Reyes	no	361-51-1583	6.33944	5.22631	6.00721	6.62349	87.49563	single
9300	6.15614	147.28533	7.59017	60.13014	39.89160	1.00000	6.27612	4.09805	Jeremy Jones	N	214-93-0694	9.04841	4.00936	7.51564	5.46236	77.97386	divoced
9301	8.04382	60.13769	7.40072	69.62913	38.81217	1.00000	2.39532	7.97317	David Burke	yes	199-38-6900	11.70958	7.22161	7.99534	5.63299	77.70760	married
9302	7.32107	43.74497	7.45607	68.69453	42.77504	1.00000	4.72954	5.61843	Christopher Arias	Y	577-95-0821	10.38914	6.13735	7.58244	7.39339	66.11383	nop
9303	6.74730	95.25891	7.29746	86.18322	34.70404	1.00000	8.19400	4.35656	Travis Sims	Y	042-81-8680	8.83311	3.59985	6.96151	6.78478	84.07517	married
9304	5.19723	56.43854	3.83700	60.34182	46.14220	0.00000	5.23479	8.23681	Ryan Edwards	no	281-92-9381	9.58112	8.87368	6.46931	7.11628	70.15923	single
9305	7.66961	69.72296	6.11813	56.06179	39.53758	0.00000	5.41728	9.07235	Robin Ellis	yes	488-05-4640	3.91827	6.42980	5.94233	8.18728	40.26036	single
9306	7.57650	79.99487	3.80396	57.40220	43.46271	0.00000	5.35568	10.76345	Laura Lang	yes	422-81-0335	5.55236	7.88835	5.88425	6.94053	81.65652	married
9307	8.25137	65.76615	6.12542	39.73888	59.16659	1.00000	4.72158	7.35586	Rachel Rhodes	no	262-14-9493	8.52786	6.79851	6.99316	6.83877	77.26361	married
9308	7.03839	81.61646	7.77561	47.28473	36.36136	1.00000	4.86027	5.56460	Nathaniel Nash	no	704-75-1045	3.85406	6.37525	5.91695	7.16112	74.53840	single
9309	7.95360	128.73705	6.99620	54.98170	32.95161	1.00000	3.03419	6.64071	Devon Hampton	no	181-69-6186	33.79716	6.21504	9.21600	6.25781	86.79310	married
9310	8.51682	115.65374	5.63950	40.48410	60.56448	1.00000	5.83101	7.06454	Joseph Nelson	Y	747-68-6049	8.26218	6.44593	6.81974	6.34806	90.92540	separated
9311	7.01218	20.06940	6.00282	46.38324	60.09548	1.00000		4.98601	Erika Braun	yes	865-60-8758	6.45679	6.01194	6.11537	9.03398	12.15901	separated
9312	9.07003	97.06072	6.65652	40.48409	54.73260	1.00000	3.56758	7.56700	Michael Graham	yes	664-40-8719	7.50215	6.04686	6.80774	7.19639	74.01090	married
9313	8.56106	80.05122	5.26722	27.29250	27.17230	0.00000	6.47323	7.40174	Julie Allen	no	322-90-6642	8.06418	5.06769	5.54240	6.67887	87.82996	married
9314	8.75793	4.19678	6.28359	16.16481	37.87834	0.00000	5.91614	6.61076	Wesley Santana	yes	704-80-9379	69.06441	4.79104	9.95503	8.62976	27.20925	single
9315	5.23623	19.77569	6.14326	71.55109	62.36822	1.00000	10.07039	8.26950	Mr. Benjamin Bass	yes	654-67-0280	26.46681	7.10094	8.92449	5.85505	84.53438	married
9316	7.24787	83.60409	6.11629	20.47722	42.94397	0.00000	6.82501	6.67565	Alejandro Grant	no	274-54-7152	23.05247	7.87103	8.67010	7.66263	58.66465	married
9317	4.72696	25.68277	6.33118	42.81606	53.91185	0.00000	5.11289	7.76593	Brandy Castro	yes	136-35-7488	7.45828	7.81123	7.22065	6.91776	76.03311	nop
9318	7.41242	126.03291	8.01034	45.53489	63.24544	1.00000	6.58577	4.20564	Kimberly Atkins	no	330-17-3509	9.09422	5.05078	6.63317	6.26172	83.60281	married
9319	5.02671	35.05908	6.09868	23.23860	51.35707	0.00000	1.74321	7.56873	Todd Hodges	yes	779-72-9998	7.25929	5.69424	5.92003	6.52374	79.50082	married
9320	7.69058	64.61553	6.36313	44.32306	29.56541	0.00000	5.11922	5.33236	Vickie Choi	Y	886-73-6197	5.24565	5.58815	5.79223	7.23556	65.11507	divoced
9321	8.58242	67.69837	8.26545	49.82102	50.84893	1.00000	6.67550	5.72619	Joseph Frye	yes	128-67-2993	7.73649	5.31542	6.93687	8.22568	26.10599	nop
9322	8.48224	78.24203	8.41770	61.17540	42.69616	1.00000	4.22348	7.37548	Grace Singh	Y	782-71-3455	6.19289	6.53450	5.21451	6.06407	92.93888	single
9323	9.37014	154.09600	7.00808	58.09433	45.29218	1.00000	4.26732	8.02921	Dana Webster	yes	367-19-6812	5.51122	6.27460	5.75209	6.83946	87.12100	nop
9324	8.04245	34.49878	4.15943	61.30912	41.92690	0.00000	7.23944	7.26280	Stanley Phillips	no	029-57-1799	9.82668	4.31012	7.69795	8.04498	42.04817	single
9325	5.56849	100.31617	6.73810	45.01606	29.31607	1.00000	8.94958	5.17473	John Klein	no	310-61-9110	15.16989	4.62263	7.98598	5.31011	75.00242	single
9326	4.65702	41.43505	5.30324	43.17071	75.53807	1.00000	7.18317	5.56802	Jessica Wilson	no	057-30-4439	6.12116	7.03814	6.69233	4.95482	60.00776	single
9327	6.42969	87.41432	7.73463	48.13608	66.05722	1.00000	8.06725	5.90254	Robin Turner	yes	347-45-6114	11.63959	6.06579	7.66952	6.85034	78.24702	married
9328	6.62537	105.88947	7.22584	44.12848	65.65733	0.00000	4.65758	10.23886	Dr. Kimberly Chavez	Y	463-15-8222	9.98615	7.06732	6.99450	5.37044	66.90604	married
9329	7.72133	129.00998	7.92990	42.36672	43.48429	0.00000	6.36323	7.04038	Daniel Farrell	yes	484-07-2842	14.31444	4.26500	8.11732	7.58066	64.22959	nop
9330	6.18769	70.16118	6.88388	54.21713	47.50777	1.00000	9.19922	6.20972	Ethan Perkins	N	883-59-6422	16.21431	5.23192	8.06305	6.24178	84.37212	widowed
9331	8.11446	59.03736	5.93458	29.11353	48.61826	1.00000	5.64256	5.74992	John Martinez	yes	747-25-9283	6.39638	5.63038	7.15924	8.44163	27.78235	single
9332	8.59923	37.26210	5.81872	51.55154	21.69311	0.00000	5.48785	8.42914	Jeremy Evans	yes	405-67-1531	5.08549	6.45838	5.34751	8.43549	32.16363	single
9333	6.91378	13.42647	7.23273	49.12777	54.26170	0.00000	5.11351	10.93232	Joseph Larsen	no	237-79-6883	5.06416	7.67432	6.53739	7.98512	41.41077	divoced
9334	9.01115	27.70439	7.54039	63.84334	47.09569	1.00000	4.04026	7.57263	Susan Gonzales	yes	628-39-2236	7.02542	6.17460	2.89194	6.04200	86.35901	nop
9335	6.08914	110.08542	6.62171	71.02097	30.94775	0.00000	7.36558	8.24500	Connie Scott	no	670-34-7732	19.81915	8.78760	8.46197	8.12764	38.96535	married
9336	7.14530	23.48138	7.45800	35.68058	52.40543	1.00000	8.35886	5.49681	Natalie Kennedy	yes	157-48-6822	5.34812	4.31152	6.15778	6.46367	87.02444	married
9337	8.05773	109.85934	7.12975	42.85313	39.67545	1.00000	4.84285	5.18980	Darryl Brown	yes	226-20-7658	17.78450	5.06399	8.43322	6.80608	83.61561	divoced
9338	5.20656	124.81222	6.31743	46.85874	36.74326	1.00000	6.74971	3.98388	Leslie Daniel	no	565-44-2641	10.31464	4.79911	7.77589	6.23141	79.65876	married
9339	4.65014	53.74934	6.42472	48.14772	54.31060	0.00000	3.94121	8.16713	Robert Johnson	no	134-56-8321	7.64809	9.08281	6.26832	7.16676	69.38095	single
9340	7.75991	109.43701	7.72218	19.74534	72.66798	1.00000	7.41055	3.93148	Bailey Smith	yes	395-73-5393	9.78623	4.59859	7.45557	5.87320	87.86455	nop
9341	4.88316	106.21955	6.33498	27.37781	44.23264	0.00000	4.14865	9.67155	Sandra Martinez	no	709-61-5009	9.44888	6.92136		5.75750	84.57127	divoced
9342	8.25973	28.13067	6.98816	34.23362	44.54178	0.00000	4.31223	6.00523	Jacqueline Riley	no	399-60-3181	22.75464	5.53531	8.72330	5.96716	83.01227	widowed
9343	5.37593	68.68707	7.12732	42.86084	64.73682	1.00000	9.21742	4.72454	Brian Duncan	no	179-24-4431	6.43605	3.53772	5.37633	6.83462	81.18578	divoced
9344	7.48405	65.27995	6.08640	45.59214	44.85502	0.00000	6.08532	7.54397	Ashley Soto	no	053-80-1208	7.04326	7.29973	5.85652	6.50757	83.90035	divoced
9345	6.42556	117.58039	5.79693	42.38188	36.41272	1.00000	8.34088	5.08773	Steven Glenn	Y	777-66-6978	6.38163	4.35898	6.50003	5.21050	75.02374	married
9346	5.07939	2.47754	5.37247	79.50108	74.26391	0.00000	8.12512	4.11018	Donald Gutierrez	Y	113-12-3547	3.11693	3.36681	4.88262	6.15559	84.44581	single
9347	8.77646	80.44804	5.08114	42.34039	55.23799	0.00000	6.79335	6.96435	Mr. Greg Porter	no	239-84-2435	7.54999	4.74033	5.85546	5.34266	75.61248	widowed
9348	6.22898	17.98557	6.64674	32.56194	74.36655	0.00000	5.89421	6.04645	Christopher Anderson	yes	063-47-4466	6.12148	9.00458	5.98231	7.72838	56.54814	divoced
9349	7.28931	58.35698	8.08371	54.01357	77.72964	1.00000	4.38165	5.40336	Jennifer Acosta	no	321-27-8951	15.01010	5.92218	7.95049	6.11849	85.42301	single
9350	8.71911	88.50777	7.29520	51.72242	34.47674	1.00000	5.43814	7.52531	Christopher Kidd	no	682-97-8183	12.57584	6.60794	7.73117	5.38841	75.83902	separated
9351	8.75522	101.17848	7.38221	68.61846	53.07997	0.00000	5.97958	5.18120	Linda Christensen	no	210-69-5071	5.04100	3.50050	5.88371	7.25735	68.94894	single
9352	7.16003	80.70717	7.37459	41.82702	57.48461	1.00000	7.03054	4.24207	Peggy George	no	601-68-2471	12.20811	5.37882	7.29872	6.65716	84.50945	divoced
9353	7.27384	56.72039	8.18188	24.49214	52.78319	1.00000	6.03379	5.45425	Cynthia Johnson	yes	336-74-4329	6.87334	6.22215	7.00034	6.60140	89.36603	divoced
9354	8.40396	63.41003	8.23139	52.12630	60.88895	1.00000	3.13159	7.34192	Lauren Watkins DDS	yes	329-72-5270	5.07370	6.41763	5.84684	6.31882	89.21645	married
9355	4.25736	33.63581	7.83492	56.79129	46.03622	0.00000	4.69214	8.06277	Laura Stewart	no	607-83-5795	6.51544	9.24402	6.71961	7.28522	75.82774	divoced
9356	4.68225	39.93735	6.49686	21.52677	41.39252	1.00000	7.85270	5.95293	Elizabeth Collins	yes	547-59-7038	7.44791	6.70796	6.88216	8.71308	15.86429	nop
9357	7.81336	48.19818	6.89871	50.82045	56.10763	0.00000	5.56814	6.98759	Andrea Hurst	no	554-30-8703	5.08531	4.58423	6.06933	7.53448	61.95394	separated
9358	2.63218	124.44653	6.93939	31.13395	47.05194	0.00000	4.32771	7.76793	Jake Potter	no	128-25-8515	6.34319	9.80173	6.49634	7.94534	47.95457	single
9359	6.54944	62.67247	6.93912	44.55911	46.17429	0.00000	5.55622	8.44420	John Olson	no	468-07-6994	8.79999	7.03668	7.25975	8.13958	41.20163	single
9360	7.08903	92.20771	8.99048	61.60537	38.14855	0.00000	8.03980	8.41975	Connie Lee	Y	114-51-3211	19.60870	7.77511	8.51072	7.21109	68.68450	divoced
9361	7.71022	9.92547	6.00317	41.15908	53.92618	1.00000	5.15938	5.22824	Katherine Foster	no	347-76-3746	20.46233	5.48528	8.49828	6.67420	84.64381	married
9362	7.63184	75.92296	6.85075	54.24286	63.06812	1.00000	6.64535	4.25735	Jessica Rose	no	572-15-0929	4.98987	4.90197	5.60045	7.01438	78.36539	married
9363	5.65736	77.35452	7.12057	69.23182	56.06536	0.00000	7.85291	8.70827	Jeremy Phelps	no	861-96-2192	8.34856	6.62706	7.30496	6.95732	90.41096	separated
9364	6.40888	106.47825	7.77492	58.67088	62.34608	1.00000	8.40213	5.22686	Stephen Boyd	no	897-10-2627	6.67557	4.27318	7.21140	8.13595	38.33395	married
9365	8.79677	50.79946	6.82715	35.24964	62.38619	0.00000	6.95673	9.86242	Anthony Pierce Jr.	yes	737-66-0961	11.52128	7.23328	7.71645	8.70032	17.46984	married
9366	5.43733	119.38933	5.64228	41.47578	45.42513	1.00000	6.29670	4.92820	Brittany Brown	no	629-06-0431	10.48379	7.34177	7.41568	7.27136	76.54712	divoced
9367	5.08576	54.47268	7.36838	50.93301	41.01943	0.00000	4.99794	8.40841	Donald Lucas	Y	809-54-6661	6.34641	8.45818	6.27662	7.93764	46.22400	married
9368	5.53901	63.60417	6.04937	63.85456	43.67818	0.00000	5.94693	7.66224	Jonathan Miller	no	769-41-0564	8.86701	9.15034	6.80682	7.24813	66.06742	divoced
9369	5.86008	32.65102	7.13246	46.16581	48.06907	1.00000	7.07499	4.98393	Brenda Coleman	N	226-60-8329	5.05413	5.16992	6.83474	6.38941	84.05804	single
9370	7.77464	73.44634	5.86227	27.86855	45.32668	1.00000	7.29725	4.25812	James Peters	no	486-96-5901	5.47283	4.86347	6.40585	7.73862	50.07615	single
9371	5.20968	31.06192	6.54220	60.85471	55.45990	0.00000	6.38644	8.95313	Kelly Cardenas	no	368-56-8466	9.53962	8.22022	7.59121	7.39531	67.09377	divoced
9372	8.71110	67.62394	6.64408	61.04342	50.59051	1.00000	6.78378	6.07063	Allison Martinez	no	505-21-6984	12.36515	5.49708	7.74611	7.61817	53.73212	married
9373	7.55994	11.69178	7.09806	43.86109	52.95324	1.00000	5.73389	5.68329	Megan Ferguson	yes	571-17-0843	5.46540	6.11161	7.16300	6.69389	73.06232	married
9374	8.41406	-7.65343	6.23979	60.82470	49.98070	1.00000	6.81513	5.39294	Rebecca Anderson	yes	020-82-5165	5.61725	5.19799	5.55613	7.85031	47.52792	married
9375	5.80131	73.02306	6.22768	48.02230	36.77002	1.00000	7.15485	5.52872	Travis Mayer	N	194-57-4902	6.66603	6.09458	6.12170	6.29219	83.08331	married
9376	8.54925	90.78696	7.23544	47.18631	42.68321	0.00000	6.87327	7.95625	Sherry Miller	yes	656-65-2634	10.19049	5.37055	7.22439	4.93955	52.99742	married
9377	8.52595	85.32295	7.77090	44.52776	33.47896	0.00000	4.91381	9.67817	Mrs. Melinda Eaton	no	272-39-6289	5.44075	7.73341	6.98595	6.76232	89.29641	nop
9378	8.43093	119.47925	9.46514	57.19057	61.07423	1.00000	4.33338	6.51018	James Walker	no	521-65-6882	4.72953	5.81911	5.13110	6.75411	77.97011	nop
9379	5.14130	58.92374	7.82187	48.97126	68.05546	1.00000	8.32284	5.80863	William Harris DVM	no	812-98-4938	5.19946	5.88490	4.94073	6.26358	85.80042	divoced
9380	9.03128	82.27214	6.75156	39.05508	38.14757	0.00000	7.12795	5.52463	Peter Johnson	no	038-58-7926	7.55476	4.77363	7.02656	5.83786	82.98429	nop
9381	7.10379	78.52823	5.72453	20.48302	41.25021	1.00000	5.21998	5.89878	Ian Evans	yes	005-66-0703	5.19239	6.66765	5.63251	6.72102	90.38917	married
9382	8.37656	69.06380	7.27659	68.88002	50.34963	0.00000	6.35847	7.84002	Veronica Walsh	no	629-54-5588	11.28499	5.39112	7.84049	6.50256	88.07893	divoced
9383	4.97619	67.68230	5.89765	62.39838	50.15464	1.00000	9.06993	5.51623	Amanda Davis	Y	416-18-5831	10.60018	4.67912	7.83292	7.10981	70.82132	separated
9384	8.43021	70.15397	7.02096	60.85522	34.94760	1.00000	3.89465	6.50549	Anthony Greene	Y	371-59-2798	7.43547	5.75265	5.55838	6.24659	84.16369	married
9385	4.73863	112.92617	7.01838	63.20014	45.85054	1.00000	8.35343	5.82600	Robert Oconnell	no	610-57-2422	9.19498	5.36289	7.29080	6.58292	84.08208	divoced
9386	8.74413	79.67637	6.18762	40.86707	54.06457	1.00000	3.97277	6.44679	Sarah Watkins	no	657-40-9962	6.29860	5.41672	6.62414	5.77278	89.95885	married
9387	8.71440	17.97992	6.68474	63.36264	25.31878	1.00000	9.60431	5.65012	Sharon Valdez	N	849-94-0625	6.60605	5.52998	6.52595	6.82668	82.16894	nop
9388	5.86877	82.16748	5.90592	43.23264	55.66360	0.00000	5.01789	7.17989	Alexander Blake MD	yes	298-09-3014	9.77996	9.81383	7.85675	5.79845	91.35965	single
9389	6.29965	-1.44637	6.14186	42.37148	21.17319	1.00000	8.45062	4.99167	Jeremy Smith DDS	Y	883-11-9883	9.44799	4.29585	7.14158	6.86638	72.87506	married
9390	8.72278	97.52330	4.76687	49.85487	52.30375	1.00000	5.53306	5.30490	Robert Tate	no	157-56-1563	8.72521	4.63891	7.21222	7.56059	60.16402	separated
9391	8.50943	72.37200	6.71129	35.17930	58.29118	0.00000	7.64798	5.83401	Robert Lozano	yes	797-62-0365	17.94024	3.17117	8.44498	5.96439	86.86405	divoced
9392	8.73619	95.78247	6.59363	60.89517	45.86449	0.00000	6.38501	7.78565	Kristen Zimmerman	no	882-82-9681	8.59168	5.53726	7.08904	6.49361	82.93639	married
9393	9.23221	59.15744	6.95331	59.38155	50.23813	0.00000	5.94751	7.86528	Tammy Brown	yes	495-51-6631	5.47241	6.16942	5.51222	7.59275	58.65873	married
9394	6.77947	40.34069	8.09678	16.34816	77.45572	1.00000	3.52325	4.06783	Brian Collier	yes	180-77-0218	11.71963	5.10313	7.89646	8.21552	32.67736	married
9395	7.19291	58.97511	7.35602	36.92373	35.83923	1.00000	8.00688	4.71027	Monica Waller	no	562-62-4526	12.17511	4.39049	7.70270	7.27353	67.89592	divoced
9396	4.46676	60.34697	6.91644	36.44706	57.53405	0.00000	4.16429	7.70793	William Gonzales	yes	783-86-2236	10.48285	7.15378	7.48208	6.47992	90.38538	married
9397	8.34775	15.05194	7.26483	43.68193	40.41183	1.00000	5.62300	6.42449	Kurt Robles	Y	282-81-3362	2.61253	6.01889	5.16337	6.38771	84.70774	widowed
9398	4.07460	59.57209	4.86012	37.85814	28.66210	1.00000	7.19411	3.16015	Jason Rodriguez	N	360-66-7559	9.37814	3.98122	7.12510	5.60018	81.11949	nop
9399	5.57102	107.91885	5.46529	65.22069	28.88024	1.00000	7.81272	5.86197	Lawrence Cooley	no	594-64-5486	7.82954	6.53588	7.11918	9.01924	11.94914	separated
9400	6.04392	98.64384	5.58375	53.06925	59.59211	1.00000	7.07249	3.84653	James Stone	no	731-05-4782	9.47474	4.75447	7.37951	6.63319	77.97392	married
9401	8.69911	68.74164	7.04992	55.17710	46.34660	0.00000	5.46133	6.66489	Dorothy Lamb	Y	648-20-5019	3.14409	4.95937	6.30748	6.84474	86.04247	divoced
9402	4.00333	42.00758	7.11365	44.27507	64.88537	1.00000	3.52284	8.87657	Mark Evans	yes	212-46-8890	3.64095	6.71197	6.06511	6.30511	84.69323	married
9403	7.19836	93.61322	6.40017	38.81449	59.42011	0.00000	5.85180	10.98966	Stephanie Jones	no	260-70-7204	8.04778	7.59932	7.29820	7.21303	72.63613	divoced
9404	6.64402	53.48397	6.36343	39.85630	62.17393	0.00000	4.61213	7.27573	Robert Thompson	no	481-51-7679	9.33284	6.23724	6.50634	6.36860	96.49309	divoced
9405	8.04416	38.62594	4.50607	58.63889	51.47698	0.00000	3.50647	8.04529	Melissa Hicks	no	027-70-0252	23.14998	6.58387	8.88727	5.83893	81.07067	divoced
9406	7.03069	51.90349	6.11498	63.57467	45.39743	0.00000	6.10422	6.36142	Bobby Kelly	no	044-63-6477	8.74942	9.71520	6.99279	6.80868	77.20881	married
9407	5.69239	78.81837	7.89300	25.75832	33.27284	1.00000	8.21240	5.26537	Samuel Hood	Y	335-91-0692	7.99672	6.01105	6.56042	4.08632	29.65718	divoced
